id_student,code_module,code_presentation,gender,age_band,imd_band,final_result,is_at_risk,risk_score,risk_tier,predicted_risk
558066,BBB,2013B,F,0-35,20-30%,Distinction,0,0.01322566,Low,0
558068,BBB,2013B,F,0-35,50-60%,Pass,0,0.029569056,Low,0
558075,BBB,2013B,F,0-35,70-80%,Pass,0,0.08008369,Low,0
558092,BBB,2013B,F,0-35,0-10%,Fail,1,0.828637,High,1
558099,BBB,2013B,F,35-55,40-50%,Distinction,0,0.043449424,Low,0
558113,BBB,2013B,F,0-35,80-90%,Pass,0,0.06829436,Low,0
558114,BBB,2013B,F,0-35,60-70%,Fail,1,0.9698686,High,1
558146,BBB,2013B,F,0-35,50-60%,Withdrawn,1,0.99938715,High,1
558163,BBB,2013B,F,35-55,70-80%,Withdrawn,1,0.9998573,High,1
558168,BBB,2013B,F,0-35,20-30%,Pass,0,0.0865954,Low,0
558212,BBB,2013B,F,0-35,90-100%,Withdrawn,1,0.9995937,High,1
558231,BBB,2013B,F,0-35,50-60%,Withdrawn,1,0.99967957,High,1
558247,BBB,2013B,F,0-35,70-80%,Fail,1,0.9832798,High,1
558250,BBB,2013B,F,0-35,10-20,Pass,0,0.046967447,Low,0
558324,BBB,2013B,M,35-55,70-80%,Withdrawn,1,0.9996669,High,1
558326,BBB,2013B,F,0-35,20-30%,Withdrawn,1,0.9997085,High,1
558373,BBB,2013B,M,0-35,40-50%,Distinction,0,0.0061955764,Low,0
558395,BBB,2013B,M,35-55,80-90%,Withdrawn,1,0.9997085,High,1
558435,BBB,2013B,F,0-35,40-50%,Distinction,0,0.047370184,Low,0
558602,BBB,2013B,F,0-35,30-40%,Fail,1,0.9996866,High,1
558622,BBB,2013B,F,0-35,70-80%,Pass,0,0.15629683,Low,0
558654,BBB,2013B,F,0-35,10-20,Withdrawn,1,0.9998117,High,1
558662,BBB,2013B,F,35-55,20-30%,Fail,1,0.99688476,High,1
558689,BBB,2013B,F,0-35,20-30%,Pass,0,0.12250923,Low,0
558701,BBB,2013B,F,35-55,40-50%,Withdrawn,1,0.99971646,High,1
558703,BBB,2013B,F,0-35,40-50%,Pass,0,0.94079417,High,1
558747,BBB,2013B,F,0-35,10-20,Pass,0,0.09024147,Low,0
558769,BBB,2013B,F,0-35,30-40%,Fail,1,0.2394658,Low,0
558809,BBB,2013B,F,0-35,60-70%,Fail,1,0.99965847,High,1
558820,BBB,2013B,F,0-35,40-50%,Fail,1,0.14224857,Low,0
558903,BBB,2013B,F,0-35,70-80%,Fail,1,0.6265877,Medium,1
558955,BBB,2013B,F,0-35,90-100%,Fail,1,0.23282675,Low,0
558965,BBB,2013B,F,35-55,80-90%,Pass,0,0.06573834,Low,0
558974,BBB,2013B,F,0-35,0-10%,Withdrawn,1,0.99974805,High,1
559011,BBB,2013B,F,0-35,40-50%,Withdrawn,1,0.999788,High,1
559031,BBB,2013B,F,0-35,40-50%,Pass,0,0.059275668,Low,0
559173,BBB,2013B,F,0-35,0-10%,Fail,1,0.9997782,High,1
559180,BBB,2013B,F,0-35,60-70%,Pass,0,0.0066828127,Low,0
559227,BBB,2013B,F,0-35,40-50%,Withdrawn,1,0.99986315,High,1
559253,BBB,2013B,F,35-55,60-70%,Pass,0,0.043845158,Low,0
559291,BBB,2013B,F,35-55,40-50%,Withdrawn,1,0.99967957,High,1
559350,BBB,2013B,F,0-35,60-70%,Pass,0,0.2247418,Low,0
559389,BBB,2013B,F,0-35,80-90%,Pass,0,0.03026684,Low,0
559425,BBB,2013B,F,0-35,40-50%,Withdrawn,1,0.99975246,High,1
559452,BBB,2013B,M,0-35,80-90%,Distinction,0,0.018415377,Low,0
559458,BBB,2013B,F,35-55,70-80%,Pass,0,0.021365916,Low,0
559475,BBB,2013B,F,0-35,80-90%,Pass,0,0.032398894,Low,0
559495,BBB,2013B,F,35-55,80-90%,Distinction,0,0.0105521465,Low,0
559595,BBB,2013B,F,0-35,80-90%,Pass,0,0.055751294,Low,0
559603,BBB,2013B,F,35-55,40-50%,Pass,0,0.14413625,Low,0
559606,BBB,2013B,F,35-55,80-90%,Pass,0,0.009811503,Low,0
559608,BBB,2013B,F,35-55,30-40%,Pass,0,0.06498103,Low,0
559610,BBB,2013B,F,35-55,50-60%,Fail,1,0.999775,High,1
559611,BBB,2013B,F,0-35,40-50%,Pass,0,0.018045163,Low,0
559651,BBB,2013B,F,0-35,10-20,Pass,0,0.064100295,Low,0
559697,BBB,2013B,F,0-35,30-40%,Withdrawn,1,0.99976593,High,1
559744,BBB,2013B,F,35-55,90-100%,Pass,0,0.09819327,Low,0
559808,BBB,2013B,F,0-35,40-50%,Fail,1,0.9997631,High,1
559989,BBB,2013B,F,35-55,40-50%,Fail,1,0.9998754,High,1
560005,BBB,2013B,F,0-35,20-30%,Withdrawn,1,0.999902,High,1
560012,BBB,2013B,F,0-35,0-10%,Fail,1,0.966685,High,1
560075,BBB,2013B,F,0-35,40-50%,Pass,0,0.09881604,Low,0
560102,BBB,2013B,F,0-35,70-80%,Withdrawn,1,0.9996954,High,1
560117,BBB,2013B,M,0-35,40-50%,Withdrawn,1,0.99152195,High,1
560160,BBB,2013B,F,0-35,20-30%,Fail,1,0.99969447,High,1
560161,BBB,2013B,F,0-35,50-60%,Withdrawn,1,0.99967957,High,1
560170,BBB,2013B,F,35-55,20-30%,Pass,0,0.11903297,Low,0
560185,BBB,2013B,F,35-55,40-50%,Withdrawn,1,0.99993134,High,1
560208,BBB,2013B,M,0-35,40-50%,Fail,1,0.21202335,Low,0
560319,BBB,2013B,F,0-35,60-70%,Pass,0,0.06196969,Low,0
560335,BBB,2013B,F,0-35,90-100%,Withdrawn,1,0.9996823,High,1
560455,BBB,2013B,F,0-35,0-10%,Pass,0,0.06054055,Low,0
560458,BBB,2013B,F,0-35,90-100%,Withdrawn,1,0.70684624,High,1
560468,BBB,2013B,F,0-35,70-80%,Pass,0,0.08199359,Low,0
560891,BBB,2013B,F,0-35,20-30%,Fail,1,0.99984777,High,1
560968,BBB,2013B,F,35-55,50-60%,Distinction,0,0.017299138,Low,0
560970,BBB,2013B,M,35-55,60-70%,Pass,0,0.044880968,Low,0
561138,BBB,2013B,F,35-55,70-80%,Pass,0,0.054083668,Low,0
561161,BBB,2013B,F,0-35,60-70%,Distinction,0,0.014004804,Low,0
561164,BBB,2013B,M,0-35,10-20,Distinction,0,0.0062380307,Low,0
561166,BBB,2013B,F,35-55,30-40%,Distinction,0,0.0069003017,Low,0
561167,BBB,2013B,F,35-55,80-90%,Pass,0,0.06706316,Low,0
561343,BBB,2013B,M,0-35,70-80%,Pass,0,0.06558349,Low,0
561366,BBB,2013B,F,35-55,30-40%,Withdrawn,1,0.9995333,High,1
561437,BBB,2013B,F,35-55,50-60%,Pass,0,0.017934108,Low,0
561444,BBB,2013B,F,0-35,0-10%,Pass,0,0.006416124,Low,0
561445,BBB,2013B,F,35-55,50-60%,Pass,0,0.009790106,Low,0
561448,BBB,2013B,F,0-35,20-30%,Pass,0,0.054372285,Low,0
561452,BBB,2013B,F,0-35,70-80%,Distinction,0,0.032163437,Low,0
561455,BBB,2013B,F,0-35,20-30%,Pass,0,0.909416,High,1
561458,BBB,2013B,F,0-35,70-80%,Pass,0,0.02601883,Low,0
561459,BBB,2013B,F,35-55,20-30%,Distinction,0,0.014918342,Low,0
561461,BBB,2013B,F,0-35,?,Pass,0,0.02829361,Low,0
561711,BBB,2013B,M,0-35,50-60%,Fail,1,0.99075174,High,1
561713,BBB,2013B,M,0-35,90-100%,Pass,0,0.11711419,Low,0
561715,BBB,2013B,M,0-35,80-90%,Fail,1,0.83578086,High,1
561716,BBB,2013B,F,0-35,80-90%,Pass,0,0.38617462,Medium,0
561718,BBB,2013B,M,0-35,80-90%,Fail,1,0.99982077,High,1
562146,BBB,2013B,F,35-55,70-80%,Withdrawn,1,0.9996617,High,1
562465,BBB,2013B,F,0-35,0-10%,Pass,0,0.012622262,Low,0
562483,BBB,2013B,M,35-55,40-50%,Fail,1,0.99855834,High,1
562489,BBB,2013B,F,0-35,10-20,Distinction,0,0.009022313,Low,0
562494,BBB,2013B,M,35-55,70-80%,Withdrawn,1,0.9998716,High,1
562495,BBB,2013B,M,0-35,20-30%,Fail,1,0.035583626,Low,0
563157,BBB,2013B,F,35-55,30-40%,Withdrawn,1,0.99634546,High,1
563330,BBB,2013B,M,35-55,40-50%,Pass,0,0.027846029,Low,0
563363,BBB,2013B,F,0-35,60-70%,Pass,0,0.32563123,Low,0
563874,BBB,2013B,F,0-35,0-10%,Distinction,0,0.036620665,Low,0
563877,BBB,2013B,F,0-35,20-30%,Pass,0,0.098674364,Low,0
563878,BBB,2013B,F,35-55,50-60%,Pass,0,0.14197855,Low,0
563879,BBB,2013B,F,0-35,40-50%,Pass,0,0.16020088,Low,0
565870,BBB,2013B,F,35-55,30-40%,Fail,1,0.19735035,Low,0
630346,BBB,2013B,F,0-35,60-70%,Fail,1,0.97589475,High,1
1008675,BBB,2013B,F,35-55,90-100%,Pass,0,0.02232639,Low,0
1098728,BBB,2013B,F,35-55,50-60%,Fail,1,0.26139838,Low,0
1413989,BBB,2013B,F,35-55,80-90%,Withdrawn,1,0.99972993,High,1
1436591,BBB,2013B,M,35-55,10-20,Distinction,0,0.011107138,Low,0
1480800,BBB,2013B,F,35-55,70-80%,Pass,0,0.030096963,Low,0
1493476,BBB,2013B,M,35-55,70-80%,Pass,0,0.096140936,Low,0
1521540,BBB,2013B,F,35-55,90-100%,Distinction,0,0.0081004165,Low,0
1536591,BBB,2013B,F,35-55,10-20,Withdrawn,1,0.99486357,High,1
1574398,BBB,2013B,F,35-55,30-40%,Distinction,0,0.0062852427,Low,0
1659662,BBB,2013B,F,35-55,90-100%,Pass,0,0.013477585,Low,0
1678401,BBB,2013B,F,35-55,60-70%,Pass,0,0.4109721,Medium,0
1721462,BBB,2013B,F,35-55,80-90%,Pass,0,0.17693141,Low,0
1728437,BBB,2013B,F,35-55,80-90%,Pass,0,0.051140692,Low,0
1730702,BBB,2013B,F,35-55,70-80%,Withdrawn,1,0.9981723,High,1
1747892,BBB,2013B,F,35-55,50-60%,Distinction,0,0.012351837,Low,0
1753965,BBB,2013B,M,0-35,0-10%,Pass,0,0.03073651,Low,0
1770733,BBB,2013B,F,35-55,50-60%,Pass,0,0.024539845,Low,0
1771053,BBB,2013B,F,35-55,80-90%,Withdrawn,1,0.9998982,High,1
1776925,BBB,2013B,M,35-55,60-70%,Fail,1,0.90272194,High,1
1789199,BBB,2013B,F,35-55,40-50%,Pass,0,0.1479234,Low,0
1797614,BBB,2013B,M,35-55,20-30%,Distinction,0,0.011841465,Low,0
1847146,BBB,2013B,F,35-55,10-20,Pass,0,0.04201422,Low,0
1858523,BBB,2013B,F,0-35,0-10%,Withdrawn,1,0.982229,High,1
1903527,BBB,2013B,F,35-55,90-100%,Distinction,0,0.009964934,Low,0
1904710,BBB,2013B,F,35-55,30-40%,Withdrawn,1,0.9998956,High,1
1912438,BBB,2013B,F,35-55,30-40%,Pass,0,0.018876778,Low,0
1923618,BBB,2013B,F,35-55,50-60%,Distinction,0,0.0076353676,Low,0
1930254,BBB,2013B,F,35-55,50-60%,Fail,1,0.999848,High,1
1930367,BBB,2013B,F,35-55,90-100%,Distinction,0,0.08941121,Low,0
1937864,BBB,2013B,F,35-55,50-60%,Pass,0,0.05662425,Low,0
1971393,BBB,2013B,F,35-55,30-40%,Pass,0,0.033240873,Low,0
1993672,BBB,2013B,F,35-55,0-10%,Withdrawn,1,0.9963257,High,1
1996746,BBB,2013B,F,35-55,60-70%,Withdrawn,1,0.9998294,High,1
1997796,BBB,2013B,F,35-55,?,Distinction,0,0.007182313,Low,0
2019837,BBB,2013B,F,35-55,20-30%,Withdrawn,1,0.999428,High,1
2023366,BBB,2013B,F,35-55,60-70%,Pass,0,0.009556971,Low,0
2034350,BBB,2013B,M,35-55,70-80%,Withdrawn,1,0.9997938,High,1
2035022,BBB,2013B,F,35-55,10-20,Pass,0,0.40277633,Medium,0
2076177,BBB,2013B,F,35-55,30-40%,Withdrawn,1,0.99992406,High,1
2092834,BBB,2013B,F,0-35,60-70%,Pass,0,0.99571854,High,1
2097916,BBB,2013B,F,35-55,20-30%,Distinction,0,0.002120325,Low,0
2132811,BBB,2013B,F,0-35,10-20,Pass,0,0.19505748,Low,0
2173572,BBB,2013B,F,0-35,20-30%,Pass,0,0.068570726,Low,0
2205383,BBB,2013B,F,35-55,40-50%,Fail,1,0.3920594,Medium,0
2210318,BBB,2013B,M,35-55,50-60%,Distinction,0,0.083233975,Low,0
2216178,BBB,2013B,F,35-55,70-80%,Fail,1,0.9992448,High,1
2231614,BBB,2013B,F,35-55,90-100%,Distinction,0,0.036343534,Low,0
2236738,BBB,2013B,M,35-55,30-40%,Distinction,0,0.02242728,Low,0
2243551,BBB,2013B,F,0-35,60-70%,Fail,1,0.8279423,High,1
2244724,BBB,2013B,F,35-55,70-80%,Fail,1,0.12720715,Low,0
2249372,BBB,2013B,F,35-55,50-60%,Pass,0,0.08753855,Low,0
2254619,BBB,2013B,F,35-55,80-90%,Pass,0,0.014630306,Low,0
2265234,BBB,2013B,F,35-55,50-60%,Withdrawn,1,0.9999182,High,1
2269480,BBB,2013B,F,0-35,50-60%,Distinction,0,0.011813639,Low,0
2273828,BBB,2013B,F,0-35,10-20,Withdrawn,1,0.901926,High,1
2279538,BBB,2013B,F,35-55,50-60%,Fail,1,0.9998017,High,1
2280038,BBB,2013B,M,0-35,50-60%,Fail,1,0.9888543,High,1
2287671,BBB,2013B,F,0-35,10-20,Withdrawn,1,0.9998373,High,1
2288607,BBB,2013B,F,35-55,50-60%,Distinction,0,0.046181086,Low,0
2290090,BBB,2013B,F,0-35,30-40%,Pass,0,0.035803854,Low,0
2291598,BBB,2013B,F,35-55,80-90%,Pass,0,0.030503858,Low,0
2293443,BBB,2013B,F,35-55,30-40%,Distinction,0,0.06030924,Low,0
2296749,BBB,2013B,F,35-55,60-70%,Pass,0,0.13189018,Low,0
2300911,BBB,2013B,F,35-55,70-80%,Withdrawn,1,0.99859077,High,1
2301111,BBB,2013B,F,0-35,10-20,Withdrawn,1,0.9998473,High,1
2302925,BBB,2013B,F,35-55,70-80%,Withdrawn,1,0.9992204,High,1
2303034,BBB,2013B,F,35-55,20-30%,Fail,1,0.99989307,High,1
2303848,BBB,2013B,M,35-55,30-40%,Withdrawn,1,0.99990714,High,1
2308528,BBB,2013B,M,0-35,10-20,Pass,0,0.046881136,Low,0
2322046,BBB,2013B,F,35-55,90-100%,Withdrawn,1,0.9998068,High,1
2322342,BBB,2013B,F,35-55,30-40%,Distinction,0,0.017904142,Low,0
2327072,BBB,2013B,F,0-35,50-60%,Pass,0,0.014487885,Low,0
2336550,BBB,2013B,F,35-55,0-10%,Pass,0,0.14923503,Low,0
2340190,BBB,2013B,F,0-35,20-30%,Fail,1,0.99953973,High,1
2366070,BBB,2013B,F,0-35,30-40%,Withdrawn,1,0.99964833,High,1
2375144,BBB,2013B,F,0-35,40-50%,Withdrawn,1,0.9997485,High,1
2376628,BBB,2013B,F,35-55,30-40%,Pass,0,0.060476646,Low,0
2377567,BBB,2013B,F,35-55,50-60%,Distinction,0,0.024697792,Low,0
2380539,BBB,2013B,F,0-35,0-10%,Pass,0,0.11263193,Low,0
2384819,BBB,2013B,F,35-55,0-10%,Distinction,0,0.04790003,Low,0
2394212,BBB,2013B,F,35-55,?,Withdrawn,1,0.99986494,High,1
2395222,BBB,2013B,F,35-55,0-10%,Fail,1,0.9996203,High,1
2399361,BBB,2013B,F,0-35,20-30%,Withdrawn,1,0.9998702,High,1
2415962,BBB,2013B,M,35-55,0-10%,Withdrawn,1,0.9999378,High,1
2418877,BBB,2013B,F,0-35,0-10%,Withdrawn,1,0.9998005,High,1
2422639,BBB,2013B,F,0-35,60-70%,Withdrawn,1,0.99993086,High,1
2423078,BBB,2013B,M,35-55,0-10%,Withdrawn,1,0.99952066,High,1
2425333,BBB,2013B,F,35-55,0-10%,Fail,1,0.9995209,High,1
2425726,BBB,2013B,F,35-55,20-30%,Withdrawn,1,0.9997229,High,1
2439201,BBB,2013B,F,0-35,20-30%,Pass,0,0.04317805,Low,0
2442685,BBB,2013B,M,0-35,40-50%,Pass,0,0.40173048,Medium,0
2444088,BBB,2013B,F,35-55,80-90%,Distinction,0,0.008469547,Low,0
2444102,BBB,2013B,F,0-35,80-90%,Withdrawn,1,0.9998394,High,1
2444703,BBB,2013B,F,0-35,0-10%,Fail,1,0.99971277,High,1
2445088,BBB,2013B,M,35-55,40-50%,Withdrawn,1,0.99522924,High,1
2445949,BBB,2013B,M,35-55,0-10%,Fail,1,0.99985313,High,1
2446144,BBB,2013B,F,35-55,60-70%,Pass,0,0.1520608,Low,0
2458984,BBB,2013B,F,0-35,40-50%,Pass,0,0.11642088,Low,0
2464963,BBB,2013B,F,35-55,80-90%,Pass,0,0.043921143,Low,0
2466123,BBB,2013B,F,0-35,30-40%,Withdrawn,1,0.999762,High,1
2470672,BBB,2013B,F,35-55,30-40%,Fail,1,0.8211807,High,1
2474493,BBB,2013B,F,0-35,50-60%,Pass,0,0.12030426,Low,0
2475034,BBB,2013B,F,0-35,90-100%,Withdrawn,1,0.99985886,High,1
2475780,BBB,2013B,F,35-55,90-100%,Pass,0,0.09574875,Low,0
2476649,BBB,2013B,F,0-35,80-90%,Pass,0,0.07606913,Low,0
2480865,BBB,2013B,F,0-35,90-100%,Withdrawn,1,0.99987173,High,1
2481224,BBB,2013B,M,35-55,10-20,Pass,0,0.04524933,Low,0
2481765,BBB,2013B,F,35-55,90-100%,Pass,0,0.02070384,Low,0
2483179,BBB,2013B,F,0-35,40-50%,Distinction,0,0.005528077,Low,0
2483568,BBB,2013B,F,35-55,50-60%,Pass,0,0.07118417,Low,0
2487541,BBB,2013B,F,35-55,50-60%,Distinction,0,0.038584433,Low,0
2498182,BBB,2013B,M,0-35,0-10%,Fail,1,0.9995123,High,1
2498299,BBB,2013B,F,0-35,30-40%,Distinction,0,0.023231113,Low,0
2512392,BBB,2013B,F,35-55,90-100%,Withdrawn,1,0.9059282,High,1
2517864,BBB,2013B,F,35-55,30-40%,Pass,0,0.012407426,Low,0
2518653,BBB,2013B,F,0-35,40-50%,Distinction,0,0.004880519,Low,0
2521745,BBB,2013B,F,0-35,0-10%,Fail,1,0.40927598,Medium,0
2522093,BBB,2013B,F,0-35,70-80%,Distinction,0,0.086578034,Low,0
2524127,BBB,2013B,F,0-35,10-20,Pass,0,0.14440072,Low,0
2528352,BBB,2013B,F,0-35,10-20,Withdrawn,1,0.9733353,High,1
2528966,BBB,2013B,F,35-55,10-20,Pass,0,0.26298314,Low,0
2531031,BBB,2013B,F,35-55,10-20,Pass,0,0.1216978,Low,0
2534033,BBB,2013B,M,0-35,70-80%,Withdrawn,1,0.9998374,High,1
2535788,BBB,2013B,F,35-55,10-20,Fail,1,0.9996352,High,1
2540362,BBB,2013B,F,35-55,50-60%,Fail,1,0.8129213,High,1
2540746,BBB,2013B,F,0-35,10-20,Withdrawn,1,0.9998771,High,1
2541120,BBB,2013B,F,35-55,30-40%,Distinction,0,0.013253099,Low,0
2553749,BBB,2013B,F,35-55,0-10%,Withdrawn,1,0.9387877,High,1
2560219,BBB,2013B,F,35-55,40-50%,Fail,1,0.99982315,High,1
2568958,BBB,2013B,F,35-55,40-50%,Fail,1,0.99952734,High,1
2569163,BBB,2013B,F,35-55,40-50%,Distinction,0,0.028035419,Low,0
2570633,BBB,2013B,F,35-55,30-40%,Withdrawn,1,0.99979144,High,1
2571447,BBB,2013B,F,0-35,20-30%,Fail,1,0.9997174,High,1
2572118,BBB,2013B,F,0-35,0-10%,Fail,1,0.99978155,High,1
2575914,BBB,2013B,F,0-35,0-10%,Withdrawn,1,0.45441183,Medium,0
2578041,BBB,2013B,F,35-55,30-40%,Withdrawn,1,0.99987507,High,1
2578567,BBB,2013B,F,0-35,10-20,Fail,1,0.99924755,High,1
2579459,BBB,2013B,F,35-55,20-30%,Distinction,0,0.014584812,Low,0
2580439,BBB,2013B,F,35-55,10-20,Pass,0,0.06155602,Low,0
2581528,BBB,2013B,F,0-35,40-50%,Pass,0,0.18381518,Low,0
2587260,BBB,2013B,F,0-35,40-50%,Withdrawn,1,0.9998342,High,1
2591421,BBB,2013B,F,35-55,10-20,Withdrawn,1,0.9014131,High,1
2597027,BBB,2013B,F,35-55,40-50%,Withdrawn,1,0.99983644,High,1
2598220,BBB,2013B,F,0-35,10-20,Fail,1,0.99975353,High,1
2602809,BBB,2013B,F,35-55,60-70%,Pass,0,0.010176783,Low,0
2608235,BBB,2013B,F,0-35,10-20,Pass,0,0.08322847,Low,0
2608453,BBB,2013B,F,35-55,30-40%,Fail,1,0.39609325,Medium,0
2612483,BBB,2013B,F,0-35,90-100%,Distinction,0,0.012059857,Low,0
2616787,BBB,2013B,F,35-55,20-30%,Pass,0,0.10251648,Low,0
2617596,BBB,2013B,F,35-55,80-90%,Distinction,0,0.015256413,Low,0
2617650,BBB,2013B,F,35-55,70-80%,Withdrawn,1,0.99984956,High,1
2617999,BBB,2013B,F,35-55,10-20,Pass,0,0.1792884,Low,0
2620178,BBB,2013B,M,0-35,20-30%,Distinction,0,0.018337252,Low,0
2622465,BBB,2013B,M,35-55,20-30%,Pass,0,0.028845128,Low,0
2626410,BBB,2013B,F,35-55,40-50%,Withdrawn,1,0.9952048,High,1
2635505,BBB,2013B,F,35-55,20-30%,Pass,0,0.35989812,Medium,0
2635829,BBB,2013B,F,35-55,90-100%,Distinction,0,0.0055021853,Low,0
2639611,BBB,2013B,F,35-55,90-100%,Pass,0,0.012538064,Low,0
2641393,BBB,2013B,F,35-55,40-50%,Pass,0,0.026826393,Low,0
2642029,BBB,2013B,F,35-55,70-80%,Distinction,0,0.006079383,Low,0
2645061,BBB,2013B,F,0-35,80-90%,Pass,0,0.048824728,Low,0
2649947,BBB,2013B,F,0-35,20-30%,Pass,0,0.21316934,Low,0
2654302,BBB,2013B,M,35-55,70-80%,Pass,0,0.06901179,Low,0
2654411,BBB,2013B,M,0-35,90-100%,Fail,1,0.9994535,High,1
2664301,BBB,2013B,F,35-55,40-50%,Fail,1,0.99953055,High,1
2680770,BBB,2013B,F,0-35,10-20,Withdrawn,1,0.998872,High,1
2685831,BBB,2013B,F,0-35,30-40%,Pass,0,0.032682028,Low,0
2692381,BBB,2013B,F,0-35,50-60%,Withdrawn,1,0.99984133,High,1
2692384,BBB,2013B,M,0-35,50-60%,Pass,0,0.01098931,Low,0
2693974,BBB,2013B,F,35-55,60-70%,Withdrawn,1,0.99986243,High,1
23632,BBB,2013J,F,0-35,40-50%,Withdrawn,1,0.9998394,High,1
23798,BBB,2013J,M,0-35,50-60%,Distinction,0,0.0037228952,Low,0
25629,BBB,2013J,F,0-35,20-30%,Withdrawn,1,0.9999429,High,1
26677,BBB,2013J,M,0-35,0-10%,Withdrawn,1,0.999788,High,1
27457,BBB,2013J,F,35-55,40-50%,Withdrawn,1,0.9998018,High,1
27759,BBB,2013J,M,35-55,40-50%,Fail,1,0.09111463,Low,0
30091,BBB,2013J,F,0-35,10-20,Pass,0,0.010161847,Low,0
31014,BBB,2013J,F,35-55,80-90%,Withdrawn,1,0.99934953,High,1
31849,BBB,2013J,F,35-55,60-70%,Pass,0,0.040024735,Low,0
37622,BBB,2013J,F,0-35,80-90%,Pass,0,0.066085994,Low,0
38234,BBB,2013J,F,0-35,60-70%,Fail,1,0.7047778,High,1
47855,BBB,2013J,F,35-55,10-20,Withdrawn,1,0.98746514,High,1
48040,BBB,2013J,F,35-55,20-30%,Pass,0,0.017801821,Low,0
48503,BBB,2013J,F,0-35,10-20,Pass,0,0.055296592,Low,0
51301,BBB,2013J,F,0-35,30-40%,Withdrawn,1,0.99989235,High,1
52797,BBB,2013J,F,35-55,30-40%,Pass,0,0.012777557,Low,0
52899,BBB,2013J,F,35-55,50-60%,Pass,0,0.35050315,Medium,0
53360,BBB,2013J,F,35-55,10-20,Withdrawn,1,0.99992716,High,1
54388,BBB,2013J,M,35-55,0-10%,Withdrawn,1,0.99991167,High,1
55026,BBB,2013J,F,35-55,20-30%,Pass,0,0.1565859,Low,0
56340,BBB,2013J,F,0-35,20-30%,Fail,1,0.99982077,High,1
56789,BBB,2013J,F,35-55,60-70%,Pass,0,0.0746546,Low,0
57079,BBB,2013J,F,35-55,30-40%,Fail,1,0.14939578,Low,0
57369,BBB,2013J,M,35-55,40-50%,Withdrawn,1,0.99442,High,1
61118,BBB,2013J,F,0-35,20-30%,Withdrawn,1,0.99986756,High,1
63044,BBB,2013J,F,0-35,20-30%,Fail,1,0.9830172,High,1
64246,BBB,2013J,F,35-55,50-60%,Withdrawn,1,0.9998783,High,1
65807,BBB,2013J,F,0-35,10-20,Withdrawn,1,0.99987125,High,1
67863,BBB,2013J,F,35-55,10-20,Withdrawn,1,0.99984264,High,1
68556,BBB,2013J,F,0-35,70-80%,Fail,1,0.99845827,High,1
69843,BBB,2013J,F,35-55,10-20,Withdrawn,1,0.99979717,High,1
72057,BBB,2013J,F,0-35,10-20,Withdrawn,1,0.99984837,High,1
73489,BBB,2013J,F,0-35,80-90%,Pass,0,0.01841741,Low,0
74169,BBB,2013J,M,35-55,70-80%,Withdrawn,1,0.9998431,High,1
74585,BBB,2013J,F,35-55,60-70%,Distinction,0,0.010071728,Low,0
78255,BBB,2013J,F,0-35,0-10%,Withdrawn,1,0.99450004,High,1
80717,BBB,2013J,F,35-55,60-70%,Distinction,0,0.005044603,Low,0
84812,BBB,2013J,F,0-35,80-90%,Pass,0,0.009285469,Low,0
86291,BBB,2013J,F,35-55,50-60%,Fail,1,0.913318,High,1
90243,BBB,2013J,F,35-55,70-80%,Pass,0,0.2382024,Low,0
96475,BBB,2013J,M,0-35,60-70%,Pass,0,0.68192434,High,1
97567,BBB,2013J,F,35-55,70-80%,Pass,0,0.015572942,Low,0
98268,BBB,2013J,F,35-55,70-80%,Pass,0,0.05310462,Low,0
98720,BBB,2013J,F,35-55,20-30%,Pass,0,0.31971705,Low,0
100282,BBB,2013J,F,0-35,20-30%,Withdrawn,1,0.9998888,High,1
105527,BBB,2013J,F,35-55,40-50%,Pass,0,0.009880639,Low,0
105851,BBB,2013J,F,0-35,20-30%,Pass,0,0.019506535,Low,0
105883,BBB,2013J,F,35-55,0-10%,Pass,0,0.018865265,Low,0
106588,BBB,2013J,F,35-55,60-70%,Distinction,0,0.012166285,Low,0
108118,BBB,2013J,F,35-55,90-100%,Pass,0,0.027008217,Low,0
108760,BBB,2013J,F,35-55,30-40%,Fail,1,0.41455957,Medium,0
109372,BBB,2013J,F,0-35,?,Pass,0,0.0067945574,Low,0
109782,BBB,2013J,F,0-35,50-60%,Withdrawn,1,0.979392,High,1
111942,BBB,2013J,F,35-55,70-80%,Pass,0,0.0062603257,Low,0
119898,BBB,2013J,F,0-35,30-40%,Pass,0,0.08229794,Low,0
123716,BBB,2013J,M,0-35,10-20,Pass,0,0.0052350485,Low,0
124909,BBB,2013J,M,35-55,40-50%,Pass,0,0.010350876,Low,0
125874,BBB,2013J,F,35-55,40-50%,Withdrawn,1,0.99994993,High,1
128386,BBB,2013J,M,35-55,30-40%,Fail,1,0.998771,High,1
128889,BBB,2013J,F,35-55,90-100%,Pass,0,0.0088171335,Low,0
131051,BBB,2013J,F,0-35,60-70%,Pass,0,0.007310135,Low,0
132626,BBB,2013J,F,0-35,20-30%,Withdrawn,1,0.99852633,High,1
133269,BBB,2013J,F,0-35,50-60%,Withdrawn,1,0.99985886,High,1
134563,BBB,2013J,F,0-35,20-30%,Pass,0,0.016746618,Low,0
138289,BBB,2013J,F,0-35,40-50%,Fail,1,0.0418144,Low,0
138920,BBB,2013J,F,0-35,0-10%,Fail,1,0.9972197,High,1
